commit_id,Author,commit_dt,commit_msg,commit_dtl
b8f98e1d5,WooChul,2021-12-22 16:49:24,WAS-T 설정정보 수정,
5e147ba2b,ohdon,2021-12-22 15:15:06,직접입력시 최종협약업체명 칸에 커서 오도록 수정,
3a03908f8,WooChul,2021-12-21 15:43:07,ems => ems2 버전 업그레이드,
b62f03c33,WooChul,2021-12-21 09:33:27,Error Page 수정(헤더 & 푸터 제거),
ce455a888,WooChul,2021-12-20 16:37:59,1.에러페이지 CSS깨짐으로 헤더 & 푸터 삭제 2.이전페이지 & 홈으로이동 URL 수정,
541487724,WooChul,2021-12-20 14:31:50,pom.xml log4j 버전 수정,
c85efa909,WooChul,2021-12-20 11:07:33,pom.xml      : log4j api / core smesPage.xml : 중소벤처24 연계 수정,
99f6edc34,WooChul,2021-12-20 11:06:45,메인페이지 이미지 경로변경,
30ab31ef1,WooChul,2021-12-20 08:58:10,smesPage.xml 수정(메인페이지 이동),
b86040350,WooChul,2021-12-20 08:57:01,smesPage.xml 수정(메인페이지 이동),
781913283,WooChul,2021-12-17 17:17:38,중소벤처24 수정,
7e78ed5ee,WooChul,2021-12-17 16:54:17,중소벤처24 연계 수정,
42480ad56,WooChul,2021-12-17 16:46:31,중소벤처24 연계 수정,
4d8accf40,WooChul,2021-12-17 15:52:14,중소벤처24 사업공고 연계 수정,
e7ba7c46c,WooChul,2021-12-17 13:08:23,Log4j import 변경,
f2f055ad8,WooChul,2021-12-17 13:06:08,산업기능요원 신규신청시 자격체크 Disabled 처리 수정,
757dce8e7,WooChul,2021-12-16 13:03:36,산업기능요원 자격체크 및 메일전송 시 운영여부 구분 수정,
7197623a0,WooChul,2021-12-15 08:59:09,배너 이미지 사이즈(Height) 조절 & 링크URL 있을때만 새창 띄우기,
156bf9079,WooChul,2021-12-14 15:15:42,trx 서버IP 수정,
ee91d8ebf,WooChul,2021-12-14 12:57:15,위즈코리아 WAS-T 커밋,
0454fac36,WooChul,2021-12-14 11:29:06,log4j 보안 패치 업데이트,
4b7cc0673,WooChul,2021-12-14 11:28:41,위즈코리아 WAS-T 커밋,
4a8f63acc,WooChul,2021-12-09 15:38:37,담당자 저장 버튼 위치이동,
2c5cb8e80,WooChul,2021-12-09 14:46:47,산업기능요원 수정,
dbd886dfa,WooChul,2021-12-09 14:29:13,산업기능요원 수정,
6497f2e07,WooChul,2021-12-09 14:25:52,산업기능요원 수정,
90c7d2755,WooChul,2021-12-09 14:07:26,산업기능요원 2022년 수정,
16abab937,WooChul,2021-12-08 17:17:36,사용자 > 산업기능요원 > 목록조회 화맨깨짐 수정,
b5ff819d3,eom,2021-12-08 15:49:37,산업기능요원 증빙서류 목록 확인 메뉴 신규 추가,
99d769d0a,WooChul,2021-12-08 13:46:09,산업기능요원 이메일양식 체크 수정,
148a3e31e,WooChul,2021-12-08 13:30:07,산업기능요원 신청자격 확인 버튼 수정,
30859af13,WooChul,2021-12-08 13:14:03,관리자 > 배너관리 > 사용 & 미사용여부 NULL 값 'N' 으로 나오게 수정,
0983ac2d6,WooChul,2021-12-08 13:13:27,산업기능요원 2022년 기능개선분,
f1e0c5ef9,WooChul,2021-12-03 13:41:24,서브타이틀 그룹 CSS 중복제거,
beb480323,WooChul,2021-12-03 11:36:49,업무연락방현황 쿼리 수정,
a345d47aa,eom,2021-12-02 14:21:14,응답률 계산 및 정렬 순서 수정,
39a9c1726,WooChul,2021-11-30 14:26:51,쿼리 소문자 수정,
e3f8fb3fd,WooChul,2021-11-30 14:18:54,메인화면 > 하단 주택특별공급 신규공고 'N' 이미지표시,
8db3a1760,WooChul,2021-11-30 10:55:34,관리자 산업기능요원 & 설문조사 수정,
ba756617f,WooChul,2021-11-30 10:53:22,관리자 > 성과공유 > 자료등록시 유효일자 없으면 NULLFI(NOW()) 추가,
d09d12263,eom,2021-11-26 14:29:56,상세메뉴 박스 margin-top 수정,
446050837,eom,2021-11-26 13:30:54,연결선 수정,
d85088698,eom,2021-11-25 15:53:50,이미지 얼룩 지우기,
005de60b6,eom,2021-11-25 15:44:08,이미지 수정,
1ba7c1e91,WooChul,2021-11-25 14:26:39,사용자 > 메인화면 > 중소벤처24 이미지 위치조정,
2b7aa10c0,eom,2021-11-25 13:02:33,메인화면 상단이미지 수정,
b24d80921,WooChul,2021-11-25 10:09:49,산업기능요원 현재년도 + 1 (2022년 테스트를 위함),
c5745599b,eom,2021-11-25 09:51:49,메인 화면 수정,
15798cc01,eom,2021-11-24 17:56:04,메인화면 수정,
fa6e3d31f,WooChul,2021-11-23 14:49:56,websauqre.xml 띄우쓰기 수정,
cad7a833e,WooChul,2021-11-23 14:42:35,사용자 > 산업기능요원 > 사업연도별 분기처리 추가,
27aaef1a5,WooChul,2021-11-23 09:53:23,관리자 > 설문조사 > 질문항목 삭제오류 수정(조건문 프로퍼티 누락),
1e1ea8dd9,WooChul,2021-11-22 16:23:30,커밋,
b0f32e147,WooChul,2021-11-22 16:14:50,"첨부파일 관련 싱글업로드 공통 + 주택특별공급 멀티업로드 파일명 특수문자 제한[&, =] 체크",
155df92fc,WooChul,2021-11-19 16:39:31,멀티파일업로드 후 실제 정상적으로 S3 서버에 올라갓는지 확인하는 부분 추가,
66dec0a27,WooChul,2021-11-18 15:31:42,관리자 > 산업기능요원 > 2022년 추천점수 입력 신규팝업,
f7950b1cb,WooChul,2021-11-17 11:13:19,관리자 > 산업기능요원 신청정보 2022년 상세페이지,
2b8a4f6d4,WooChul,2021-11-16 11:03:56,장기근속자 주택 특별공급 신청조회 화면 이동 전 MENU 권한체크 'MENU_TITLE' => 'MENU_ID' 값으로 변경,
10b2328ce,WooChul,2021-11-16 10:44:00,메뉴폰트 축소 16 -> 15px,
fa21a31b6,WooChul,2021-11-16 10:03:41,알림마당 > 공지사항/사업공고/보도자료/즈택공급 New 이미지 뒤에서 앞으로 위치변경,
ea241330d,WooChul,2021-11-16 10:01:51,알림마당 > 주택특별공급 > 사업공고 목록 중 신청여부 쿼리수정,
d062aca5c,eom,2021-11-16 09:26:41,Main TopMenu 스타일 변경,
8002cb80d,WooChul,2021-11-12 17:39:21,주택특별공급 근무경력 입력시 현직장종료일 안내표시 추가,
c7da45c76,WooChul,2021-11-12 17:38:36,정보마당 > 참여학생현황 > 특성화고 등록 팝업화면 삭제처리,
aa02e30c1,WooChul,2021-11-12 17:33:07,정보마당 > 참여학교현황 > 특성화고 수정,
b7b42c5ea,WooChul,2021-11-12 17:18:33,특성화고,
aa3a08b51,WooChul,2021-11-12 17:16:09,참여학교현황 > 특성화고 목록 수정,
93a0ef28a,WooChul,2021-11-12 16:59:38,첨부파일관련,
7013bec78,ohdon,2021-11-12 16:56:28,공백 추가,
0ab1a981a,WooChul,2021-11-12 16:53:47,prtcSchlSttn.xml,
526af6575,WooChul,2021-11-12 16:47:14,파일다운로드키 파라미터로 다운로드 함수 추가,
d3ccab7df,WooChul,2021-11-12 16:37:06,ㅇㅇㅇㅇㅇ,
79da6e618,WooChul,2021-11-12 16:33:54,CONTENT.xml,
074a4d92c,WooChul,2021-11-12 16:31:00,RD 레포트 관련 쿼리 중 사업자번호 정규식 수정,
bd25e5a50,eom,2021-11-10 17:27:28,그리드 스타일 변경,
5ad3072b3,ohdon,2021-11-10 11:24:58,참여학교현황 특성화고 학교명 검색 관련 수정,
d8b8af692,ohdon,2021-11-09 17:41:49,조회건수 변경시 1페이지로 가기 및 엑셀다운로드 수정,
3b418207b,ohdon,2021-11-09 13:46:57,정보마당>참여학교현황 특성화고 조회건수 페이징 생성,
e0d59a21c,eom,2021-11-09 09:53:43,첨부파일 그리드 세로 스크롤 추가,
71d3c936f,ohdon,2021-11-08 17:57:54,2020년 이전은 상세 팝업 안띄우도록 수정,
3b68cd118,WooChul,2021-11-08 17:42:19,주택특별공급 수정,
277297fb1,ohdon,2021-11-08 17:40:57,분기 처리,
5ac63c9a5,WooChul,2021-11-08 17:36:27,주택특별공급 충남아산('2021-H3L-488') 마감시간 금일 23 : 59 : 59 까지 임시변경,
924bae950,ohdon,2021-11-08 15:04:09,학교명 링크 처리,
9d26b568d,ohdon,2021-11-08 14:46:32,정보마당 > 참여학교현황 특성화고 쿼리 수정,
5338b9c8c,WooChul,2021-11-08 12:59:08,산업기능요원 2022년 신청화면,
619b85341,WooChul,2021-11-08 12:29:23,wqCommon.js,
90ed1f51d,WooChul,2021-11-08 12:26:44,1.메인화면 상단 대메뉴 선택시 상세메뉴 목록 펼치기 2.wqCommon.js 첨부파일 오류시 메시지 Console.log 뿌리기,
f41c34876,ohdon,2021-11-05 09:39:40,"일정 중 아니면 취업맞춤반학생등록,성과지표관리 닫기 숨기기 및 입력 불가 상태 // 참여학교현황 학교 팝업",
81d7e0564,WooChul,2021-11-01 09:01:31,textAlign 가운데 정렬 변경,
ac9782b14,WooChul,2021-10-28 17:22:48,관리자 > 사업관리 > 사업일정 > 사업공고 탭 그리드 readOnly = 'true',
6c3673cdd,WooChul,2021-10-28 17:08:28,쿼리 조건 중 NULL 이 비교조건이 안되서 COALESCE(#COLUMN#) 감싸서 비교,
73b517730,WooChul,2021-10-28 13:57:18,관리자 > 사업관리 > 사업설정 > 팝업수정,
af493fdf4,WooChul,2021-10-28 10:14:55,관리자 > 사업관리 > 사업설정 > 사업일정 수정,
3a721ee6c,WooChul,2021-10-28 10:10:27,관리자 > 사업관리 > 사업설정 > 사업일정 1개만 등록되게 수정,
54c815d14,ohdon,2021-10-27 11:04:55,공백 추가,
a3ee1fffa,ohdon,2021-10-27 11:02:27,저장처리구분값 위치 수정,
c3936a42e,ohdon,2021-10-27 10:37:11,입력마감관리 화면수정,
301ed20bb,ohdon,2021-10-27 10:23:52,입력마감관리 수정,
bc119ac6b,ohdon,2021-10-26 17:23:14,입력마감관리 화면 수정,
ec4929afc,ohdon,2021-10-26 15:38:34,입력마감관리 수정,
e54cbae9a,WooChul,2021-10-26 15:09:13,관리자 > 학생관리 일정 수정(저장 및 삭제 분기처리),
df3ef3764,WooChul,2021-10-26 15:08:43,관리자 > 성과지표 주석추가,
895e4328d,WooChul,2021-10-26 15:08:10,학교회원 > 취업맞춤반운영 주석추가,
9d7750456,WooChul,2021-10-26 11:19:29,관리자 > 성과지표 수정,
c03d4f326,WooChul,2021-10-26 11:11:10,관리자 > 성과지표 수정,
f1189419c,WooChul,2021-10-26 10:57:21,관리자 > 성과지표 수정,
58a31a0c6,WooChul,2021-10-26 10:53:56,관리자 > 성과지표 수정,
a1aea802c,ohdon,2021-10-26 10:51:37,입력마감 수정,
2d342428c,WooChul,2021-10-26 10:35:43,일정등록 전 값체크(일정시작일 & 일정종료일) Alert 문구수정,
622c51eff,WooChul,2021-10-26 10:29:41,dateLib.getToday() 전역변수 선언,
4f7400358,eom,2021-10-26 10:28:57,조회 전 dataCollection 초기화,
e938ddded,WooChul,2021-10-26 10:23:42,수정,
d248f2864,WooChul,2021-10-26 09:23:03,1.학생관리 일정 추가시 0번째 행 부터 추가되게 수정 2.전역 & 지역변수 선언 수정($sp or var) 3.날짜정규식 체크 wqCommon.js 공통 호출로 수정,
c8bb64a1c,ohdon,2021-10-25 16:51:21,입력마감 관리 수정,
d6bd09a4e,WooChul,2021-10-25 16:44:13,성과지표 항목저장 중 등록 or 수정 분기처리,
c78b3cbda,WooChul,2021-10-25 15:55:08,학생일정 관리 수정,
5e43ff78e,WooChul,2021-10-25 15:48:05,성과지표 & 학생등록 일정 수정,
1813ee00e,WooChul,2021-10-25 15:23:01,성과지표 수정,
c1bb87731,WooChul,2021-10-25 15:16:22,성과지표 저장 시 중복체크 후 중복시 이전 값으로 되돌리기,
80bfa15fa,WooChul,2021-10-25 15:05:54,성과지표 & 학생관리 일정 수정,
34ea56825,ohdon,2021-10-25 10:03:41,"""종료일자<오늘"" 불가하도록 수정",
0952c6366,WooChul,2021-10-25 09:24:07,성과지표 목록조회 정렬순서 수정 (BSNS_YY DESC 추가),
0a141d0e8,WooChul,2021-10-25 09:16:59,성과지표 화면 수정,
e9d741e91,WooChul,2021-10-25 09:15:17,성과지표 등록화면 수정,
2729ff474,ohdon,2021-10-22 17:30:14,공백 추가,
82e4228d7,ohdon,2021-10-22 17:28:14,삭제 처리 수정,
dce03afba,WooChul,2021-10-22 17:27:16,$wc.confirm 수정,
02b6bf9e9,ohdon,2021-10-22 16:40:33,공백 추가,
a3259a455,ohdon,2021-10-22 16:35:12,관리자>사업관리>입력마감관리,
447704287,WooChul,2021-10-22 11:25:26,성과지표 관련 수정,
bdd333704,WooChul,2021-10-21 17:10:12,성과지표 목록조회 정렬순서 변경,
1412c10c0,WooChul,2021-10-21 16:35:50,"ORDER BY 수정 BSNS_YY DESC, SORT_SN ASC",
30a802ea6,WooChul,2021-10-21 16:31:01,성과지표 수정,
e4de75bb6,eom,2021-10-20 11:14:48,산업기능요원 직업계고 관련 서류 다운로드,
5de5ae563,eom,2021-10-20 11:14:12,주택특별공급 파일 다운로드 사유 표시하기 위해 구분 값 변경,
4531b9a76,WooChul,2021-10-20 10:25:25,메인페이지일때 팝업 위치조정,
609749b43,WooChul,2021-10-19 09:39:42,화면수정,
b86e6f95c,WooChul,2021-10-15 14:22:38,관리자 > 계약학과 > 참여학생 현황 목록조회 관리번호 & 기수 내림차순으로 정렬수정,
bc68abe89,WooChul,2021-10-14 17:42:19,띄어쓰기,
2af2b8dc3,WooChul,2021-10-14 17:41:31,주택공급 신청완료시 사업구분 '확인' 일때는 배점표 출력되지 않게 수정,
9fbcfa400,WooChul,2021-10-14 11:00:58,gitlib fileservice & ems 경로수정,
7c3fb5cfb,WooChul,2021-10-14 10:30:42,관리자 > 계약학과 > 참여학교 현황 > 조회목록 쿼리 정렬추가,
1592adf2f,WooChul,2021-10-14 10:19:00,fileservice & ems 프로젝트 git 경로가 바뀜,
c4deeefe7,WooChul,2021-10-13 17:45:21,참여학교 현황 목록 컬럼사이즈 조절,
2c4c8ae33,ohdon,2021-10-13 17:12:54,우편번호 찾기 후 팝업창 닫히도록 수정,
b22a56801,ohdon,2021-10-13 16:42:35,안쓰는 화면 삭제,
4b3f95673,ohdon,2021-10-13 16:25:59,관리자 계약학과 참여학교 팝업 페이징 수정 및 참여학교 화면 수정,
fca9cb1e5,ohdon,2021-10-12 17:28:13,관리자 계약학과참여학교 팝업화면 수정,
f70384811,ohdon,2021-10-12 17:07:01,관리자 계약학과 참여학교 팝업 화면 삭제 추가,
ad9940a23,ohdon,2021-10-12 14:46:12,관리자 계약학과 참여학교 현황 '지역' 수정,
57a96ad40,ohdon,2021-10-12 13:37:58,주석처리 한개 제거,
12430e038,ohdon,2021-10-12 13:33:39,관리자 계약학과 참여학교현황 수정,
9efbe9466,ohdon,2021-10-08 14:06:09,관리자 계약학과 참여학교 화면 수정,
338f3b78a,WooChul,2021-10-08 09:11:16,readme 오타수정 samhakin => sanhakin,
a8c3db858,WooChul,2021-10-07 11:17:07,관리자 > 계약학과 > 참여기업현황 수정,
8ccb03112,ohdon,2021-10-07 11:13:06,관리자 계약학과 참여학교 수정,
e60bd8481,WooChul,2021-10-07 10:10:12,관리자 > 계약학과관리 > 참여학생현황 회사정보 탭 회사가 같아도 중도이탈구분코드가 다르면 재조회,
032efc79a,WooChul,2021-10-07 09:43:49,반려처리시 세션추가(_USER) 주석처리,
8f1fc4197,WooChul,2021-10-06 17:51:29,띄어쓰기 테스트,
70dc4848a,WooChul,2021-10-06 17:01:55,로컬 log4j 설정,
27c5c2b77,ohdon,2021-10-06 16:35:05,테스트,
dbb6db31a,WooChul,2021-10-06 16:06:56,로컬환경 설정,
7bf56bcd3,WooChul,2021-10-06 15:27:12,모든 사업 반려내용(TB_RTRN_ITMZ) 등록시 REGISTER_ID 누락 추가,
1fa5770df,ohdon,2021-10-06 14:06:02,얼럿(테스트용) 한 개 삭제,
7a6fc1fc3,ohdon,2021-10-06 13:44:42,공백추가,
f9ff662a8,ohdon,2021-10-06 13:42:02,학교등록 화면 공백 추가,
332981a42,WooChul,2021-10-06 13:39:31,관리자 > 계약학과 > 참여학생현황 수정,
06e36697e,ohdon,2021-10-06 13:38:54,관리자 계약학과 참여학교,
8a33ef029,WooChul,2021-10-06 13:37:46,관리자 주택공급 신청내역 상태변경 후 스크립트 수정,
698236dfa,WooChul,2021-10-06 13:07:17,"주택특별공급 상태변경 수정(프로세스 X, 서브미션 수행 후 Alert 부분만 수정)",
ecc4a698b,WooChul,2021-10-06 11:15:12,계약학과 참여학생현황 엑셀다운로드 누락 데이터컬렉션 추가,
18f743e0c,WooChul,2021-10-06 10:35:20,계약학과 참여학생현황 참여기업이력 조회 조건(if문) 스크립트 수정,
8ad99fbeb,WooChul,2021-10-05 16:33:51,계약학과 참여학생현황 수정,
bc84ca329,WooChul,2021-10-05 15:22:35,계약학과 참여학생현황 수정,
5bfb409d5,WooChul,2021-10-05 14:09:12,사용하지 않는 import 삭제,
52e1c797d,WooChul,2021-10-05 14:08:24,계약학과 참여학생현황 관련 수정 1. wqCommon.js 날짜차이월수 계산 공통함수 추가 2. 공통코드 추가로 인한 화면 및 쿼리수정,
756d61f5f,WooChul,2021-10-05 14:06:33,반려처리 INSERT QUERY 등록일자 빠진부분 추가,
b4c5c92a2,WooChul,2021-10-01 10:22:39,Log4j2 Root Level 변경 DEBUG => INFO,
3003fd6ef,WooChul,2021-10-01 10:09:31,반려처리시 파라미터 변경,
f0b70377a,WooChul,2021-10-01 10:08:52,계약학과 참여기업현황 반려취소 수정,
993b0a9f8,WooChul,2021-09-30 17:16:04,idcatg 에서 잘못 커밋한거 수정해서 다시 Master 커밋,
d42f0c2c2,WooChul,2021-09-30 16:34:15,alert 수정,
f40296013,WooChul,2021-09-30 15:22:28,성과공유 자료등록 업로드 화면수정,
b0c8dc1f1,WooChul,2021-09-30 14:00:33,CndeptStdn : 계약학과 수정 SmeBsc     : 성과공유 수정 Mber       : 아이디 찾기 오류시 문구 수정 WqConnons  : 두 날짜의 일자차이 계산식 공통함수 추가,
1ba51f08d,WooChul,2021-09-28 17:24:04,계약학과 참여학생현황 수정,
fe92dd163,WooChul,2021-09-28 16:31:03,계약학과 참여기업현황 수정,
3ead5ef57,WooChul,2021-09-28 16:28:14,계약학과 참여학생현황 수정,
685b5f46c,WooChul,2021-09-28 15:30:14,계약학과 참여학생현황 수정,
9f72d2f0f,WooChul,2021-09-23 18:00:50,계약학과 참여학생현황 수정,
7e76f03d6,WooChul,2021-09-23 14:22:18,계약학과 참여학생현황 수정,
0d74ddaa1,WooChul,2021-09-23 13:53:26,계약학과 학생현황 수정,
00a17a4e2,WooChul,2021-09-23 10:58:05,계약학과 참여학생현황 수정,
df1f92195,WooChul,2021-09-23 09:19:33,계약학과 참여기업 학생현황 수정,
c55598bdd,WooChul,2021-09-10 16:22:53,"NULLIF(MBER_ID, '') 추가",
a5cb203ba,WooChul,2021-08-24 15:43:28,취업맞춤반운영 만료 & 미만료 조건쿼리 수정,
09d53fa12,WooChul,2021-08-23 13:10:56,계약학과 관련 수정,
afa617106,WooChul,2021-08-20 17:32:04,사용자 > 계약학과관리 탭 순서 변경 및 오류수정,
5f911424d,eom,2021-08-19 15:10:40,#MGR_YR# : cast,
a77cfc5da,WooChul,2021-08-19 14:30:39,사용자 > 로그아웃 팝업 위치조정,
d906e5da3,WooChul,2021-08-19 13:27:19,중소벤처24 통합메뉴 그리드 운영버전변경,
18554aa88,WooChul,2021-08-19 13:14:53,사용자 > 로그아웃 팝업 위치조정,
fe9ed0553,WooChul,2021-08-19 13:14:33,주택특별공급 추천완료 누락쿼리 수정,
84e1416b9,WooChul,2021-08-19 10:20:29,메인화면 팝업 호출시 위치조정,
3bf961c12,WooChul,2021-08-18 17:56:24,주석처리,
9526ba0b3,WooChul,2021-08-18 17:32:48,사용자 > 성과공유 & 미래성과 메시지 팝업 전 스크롤 올리기,
ffe3a30d1,WooChul,2021-08-18 10:54:27,사용자 > 주택공급 > 배점표출력 상태구분없이 가능하게,
89b48c7de,WooChul,2021-08-18 10:34:33,공통 > 팝업창 띄우기 화면중간 계산변경,
758242de5,WooChul,2021-08-18 09:57:36,관리자 > 산업기능요원 > 추천등급 확정 후 '평가완료' 상태변경 주석처리(프로시져 안에서 한번에 처리),
d4a50bf4a,WooChul,2021-08-13 17:44:06,관리자 > 산업기능요원 > 관련화면 수정,
b95846b51,WooChul,2021-08-13 15:52:17,산업기능요원 상태구분 '평가완료' 추가,
21758b379,WooChul,2021-08-13 15:20:39,사용하지 않는 화면삭제,
57028403a,WooChul,2021-08-12 15:45:16,산업기능요원 기존업체 동일한 신청업체로 중복등록 불가하게 수정,
2a8083aed,eom,2021-08-11 17:37:14,근무자명부 국가정책분야 추가,
e7b453332,WooChul,2021-08-11 11:23:54,계약학과관리 조회쿼리 입학년도 파라미터 형변환 누락으로 오류수정,
aa75c2a2d,WooChul,2021-08-09 16:18:08,처음한번만 수출실적 탭 필수입력 체크,
081ec07b1,WooChul,2021-08-09 16:01:25,산업기능요원 추천점수 입력시 수출실적 탭 필수입력,
11ea4581a,WooChul,2021-08-09 08:53:43,파일다운로드,
5478764a8,WooChul,2021-08-06 13:33:47,산업기능요원 추천점수 본사 & 공장 사업자번호 중복 입력업체 항목별 점수 하나만 나에게 GROUP BY 쿼리 수정,
9167ce641,WooChul,2021-08-06 10:10:15,s3 첨부파일 로컬다운로드,
5388676d2,WooChul,2021-08-05 13:56:52,공통 Alert 띄울때 화면가운데 계산식 수정,
c08019e00,WooChul,2021-08-05 12:41:05,사용자 > 산업기능요원 > 추천점수 상세조회 조건추가(2021년 2회차 이상 사업만 가능하게),
b2884ae9d,WooChul,2021-08-04 13:45:05,관리자 > 산업기능요원 > 온라인증빙 업체 > 업체등록 팝업 년도별 회차 변경시 평가기준 초기화,
cd3d15234,WooChul,2021-08-04 11:21:48,관리자 > 산업기능요원 > 온라인증빙업체 현황 > 업무구분 조회조건 수정,
3c643ebf7,WooChul,2021-08-04 10:34:45,관리자 > 온라인증빙업체 현황 > 평가기준 조회조건 년도별회차 추가,
6ba89290a,WooChul,2021-08-03 11:31:13,산업기능요원 > 추천점수 상세 화면 > 6.산학협약 안내문구 수정,
243e553e4,WooChul,2021-08-02 17:19:13,사용자 > 산업기능요원 > 추천점수 관련 수정,
fead8aded,WooChul,2021-08-02 09:36:15,사용자 > 산업기능요원 > 기업정보 탭 저장시 수정일시 & 수정자 등록 쿼리수정,
072521ffb,WooChul,2021-08-02 09:14:47,사용자 > 산업기능요원 > 기업정보 탭 > 조회 & 저장시 가능시간 체크,
c5566e2cc,WooChul,2021-07-30 17:50:21,산업기능요원 저장할때도 시간체크 추가,
266e954a1,WooChul,2021-07-30 17:23:30,"사용자 > 산업기능요원 신청정보 중 기업정보 사업자번호만 수정가능케 임시수정 추천완료이고, 20210802 09시부터 - 20210802 16시 까지만",
5e52024f9,WooChul,2021-07-30 13:37:50,산업기능요원 공고 정오표 문구수정,1.근로시간 -> 노동시간
ae06e73dc,WooChul,2021-07-29 16:32:58,관리자 > 메뉴별 프로그램관리 수정,
fa94dfa1e,WooChul,2021-07-29 16:12:48,"시스템관리 > 메뉴별 프로그램관리 > 기존 프로그램 삭제 못하게, 신규만 삭제가능",
b2e98db7c,WooChul,2021-07-29 15:39:47,계약학과 학생관리 > 수정,
2d6ec9981,WooChul,2021-07-29 13:48:40,화면수정,
b6343289b,WooChul,2021-07-28 15:51:54,관리자 > 성과공유 > 통계현황 > 성과공유 협약 및 도입현황 화면 수정,
9afc98cb6,WooChul,2021-07-28 15:31:00,추천점수 설명추가,
a10bbc13f,WooChul,2021-07-28 15:17:19,커밋,
69f021943,ohdon,2021-07-28 15:14:59,성과공유 도입 기타 유형에 복지플랫폼우수활용 기업 추가,
1d60fab89,WooChul,2021-07-28 12:54:25,산업기능요원 추천점수관련 수정,
cf37b6a3a,WooChul,2021-07-28 09:46:36,develop Commit,
262988a38,WooChul,2021-07-28 09:35:47,RD : 성과공유기업 확인서 기타유형 '중소기업 복지플랫폼 우수활용기업' 항목추가,
d43af0677,WooChul,2021-07-27 13:03:42,관리자 > 팝업페이지 > 미리보기 팝업 escapeHtml 태그 수정,
6e9fcb1d0,WooChul,2021-07-23 14:02:02,메뉴별 프로그램관리 화면수정,
8095e0890,WooChul,2021-07-23 13:58:52,메뉴별 프로그램관리 '다운' 구분 추가,
a33798ce1,WooChul,2021-07-22 10:42:50,주택특별공급(파일다운로드) & 회원내역조회 개인정보 처리여부에 따른 이력등록 수정,
ff212f100,ohdon,2021-07-20 17:19:21,주택공급 신청시간 마감 후 신청마감 얼럿 및 버튼 숨김,
4ad814fd1,eom,2021-07-19 18:38:06,'21.1.20.일을 포함하여 이후부터 추천 재신청 시 감점,
2ba3487ff,WooChul,2021-07-16 17:50:48,쿼리수정,
f4cbd272e,WooChul,2021-07-16 16:12:51,사용자 > 신청관리 > 산업기능요원 신청&조회 > 추천점수관련 수정,
a52cd2121,WooChul,2021-07-16 15:02:18,사용자 > 신청관리 >산업기능요원 신청&조회 > 추천점수 보여주는 상태 변경,
bff70ca6f,WooChul,2021-07-16 14:00:49,사용자 > 신청관리 > 산업기능요원 신청&조회 > 추천점수 컬럼 및 추천점수 상세조회 팝업추가,
095b0460b,WooChul,2021-07-15 14:46:41,회원가입시 우편번호 숫자만 입력 & 입력자리수제한 수정,
91b1dedcf,WooChul,2021-07-15 14:26:35,주택특별공급 이전직장 불러오기 쿼리수정,
a2804a8e5,WooChul,2021-07-15 14:10:52,주택특별공급 이전직장 자동 불러오기 쿼리수정,
7391b31be,WooChul,2021-07-15 10:26:29,그리드 수정,
a12b047ed,WooChul,2021-07-15 10:26:15,그리드 수정,
877a30762,WooChul,2021-07-15 10:25:03,사용자시스템로그 그리드 너비 조절,
7b469a07e,WooChul,2021-07-14 11:17:52,사용자로그이력 쌓는 중 호출경로 불러오는 부분 수정,
2faccde23,WooChul,2021-07-13 15:32:54,사용자 회원가입화면 로그인ID 공백확인,
057f5006a,ohdon,2021-07-13 15:06:33,회원가입 시 아이디 공백 체크,
bd3480e95,WooChul,2021-07-13 13:02:07,관리자 > 사업관리 > 사업설정 > 우대배점 저장 수정,
9d4d6e30a,WooChul,2021-07-13 12:13:23,관리자 > 사업관리 > 사업설정 관련 수정,
bd55bf29e,WooChul,2021-07-12 16:54:32,관리자 > 주택공급 > 사업등록 > 임시저장 후 사업진행 하라고 Alert 메시지 수정,
9c3ed2702,WooChul,2021-07-12 12:49:01,사용자 > Q&A 상세화면 > 다음 & 이전글 TextBox Width 사이즈 넓힘,
615d72a66,eom,2021-07-09 17:45:56,사업연도 변경시 조회 이벤트 추가,
3ee1c6189,WooChul,2021-07-09 15:41:08,관리자 > 신청현황 사용자 & 관리자 구분,
9537aa104,WooChul,2021-07-09 15:40:38,관리자 > 신청현황 상세조회 사용자 & 관리자 구분,
2020eb371,WooChul,2021-07-09 15:33:59,관리자 > 사업별 사업신청접수 현황 사용자단이랑 서비스 같이사용하는 부분 사용자/관리자 구분처리,
4a00d8b66,eom,2021-07-09 15:12:42,1. 성과지표현황 엑셀다운로드 수정 2. 관리자화면 CSS 수정 3.산업기능요원 병무청추천>신청명부 화면 CSS 수정,
6803c377a,WooChul,2021-07-09 08:56:00,로그인실패 Alert 팝업 높이 사이즈 변경,
6fcf8fc4d,WooChul,2021-07-08 10:46:24,관리자 > 사업관리 > 사업설정 > 시스템관리자 사업담당자 자동입력,
3d2b32e89,WooChul,2021-07-07 17:57:11,홈페이지 수정,
60878080b,WooChul,2021-07-07 17:19:38,회원정보수정 화면 수정,
1ccf3c889,WooChul,2021-07-07 15:56:28,시스템관리자 사업관리자 담당자 자동입력,
a8b4bee22,WooChul,2021-07-07 15:39:09,홈페이지 정규식 체크 오류수정,
5d0982c03,WooChul,2021-07-07 15:34:59,홈페이지 주소 정규식 체크 수정,
